PSG_ID,PSG_VERIFIED,PSG_AGE,PSG_GENDER,PSG_TYPE,PSG_SEAT_TYPE,PSG_FLT_ARL_IATA,PSG_FLT_ROUTE,PSG_FLT_DATE
QF2L2DAR,True,38,MALE,Solo Leisure,Economy Class,GX,Malta to Zurich,March 2023
WCH8254X,False,28,MALE,Business,Economy Class,GX,Malta to Vienna,March 2023
CGPRKWR4,False,28,FEMALE,Solo Leisure,Economy Class,GX,London Gatwick to Malta,February 2023
D9Y7O65H,True,18,MALE,Solo Leisure,Economy Class,GX,Amsterdam to Malta,January 2023
JJ6RPQT3,True,16,MALE,Family Leisure,Economy Class,GX,Malta to London Heathrow,January 2023
LRUF353B,True,52,MALE,Couple Leisure,Economy Class,GX,Paris to Malta,December 2022
ID4CZLDM,True,36,FEMALE,Couple Leisure,Economy Class,GX,London Heathrow to Malta,July 2022
NW7G6BVR,True,20,MALE,Solo Leisure,Economy Class,GX,Hamburg to Malta,November 2021
STYKQ2GY,True,35,FEMALE,Couple Leisure,Economy Class,GX,Malta to Brussels ,December 2021
FOEHYI6L,False,28,FEMALE,Family Leisure,Economy Class,GX,Amsterdam to Malta,August 2021
DBKTU9AF,False,14,MALE,Family Leisure,Economy Class,GX,Amsterdam to Malta,March 2022
V5Y52DSA,True,21,FEMALE,Couple Leisure,Economy Class,GX,Brussels to Malta,April 2021
XO3R3B4Y,True,40,MALE,Business,First Class,GX,London Heathrow to Malta,March 2022
H2GQVVWP,True,18,MALE,Family Leisure,Business Class,GX,London Gatwick to Malta,December 2021
CD2CYFB8,True,17,FEMALE,Solo Leisure,Economy Class,GX,Malta to Brussels,October 2021
B9PHSRNU,False,28,MALE,Solo Leisure,Economy Class,GX,Malta to Amsterdam,October 2021
N23LHD3V,True,51,FEMALE,Couple Leisure,Economy Class,GX,Zurich to Malta,August 2020
SJSRU2F3,True,29,MALE,Solo Leisure,Economy Class,GX,Heathrow to Malta,March 2020
FQ7OGER6,True,23,MALE,Solo Leisure,Economy Class,GX,Lisbon to Malta,August 2020
O5LUSNQ7,True,50,FEMALE,Family Leisure,Economy Class,GX,Malta to Amsterdam,August 2020
MBUNZHKB,True,17,MALE,Family Leisure,Economy Class,GX,Malta to Rome,February 2020
LDA7IUVN,False,24,FEMALE,Family Leisure,Economy Class,GX,London Heathrow to Malta,August 2019
SGB7TI3R,False,20,FEMALE,Solo Leisure,Economy Class,GX,Munich to Malta,January 2020
VILD4QPU,True,29,MALE,Couple Leisure,Economy Class,GX,Vienna to Malta ,December 2019
GGM74R3T,False,15,MALE,Solo Leisure,Economy Class,GX,Amsterdam to Malta,November 2019
B3E42RZC,True,13,FEMALE,Couple Leisure,Economy Class,GX,Amsterdam to Valletta,October 2019
KYSF8Z9W,True,28,FEMALE,Couple Leisure,Economy Class,GX,Malta to Lyon,September 2019
HTVV9WMG,True,20,FEMALE,Family Leisure,Economy Class,GX,Kiev to Malta,September 2019
MOTAXZDO,True,26,FEMALE,Business,Economy Class,GX,Malta to Paris CDG,September 2019
KVSL55M5,True,15,FEMALE,Couple Leisure,Economy Class,GX,Malta to Palermo,September 2019
VVF6SLMA,False,14,FEMALE,Family Leisure,Economy Class,GX,Geneva to Malta,August 2019
MF4GWMDA,True,26,FEMALE,Couple Leisure,Economy Class,GX,Malta to Gatwick,May 2019
XJDPNVVL,True,48,FEMALE,Solo Leisure,Economy Class,GX,Catania to Malta,May 2019
EGX8CT5M,True,35,MALE,Solo Leisure,Economy Class,GX,Rome to Malta,June 2019
NALDZTFJ,True,18,FEMALE,Solo Leisure,Economy Class,GX,Malta to Heathrow,April 2019
KC8UDQZZ,True,14,FEMALE,Couple Leisure,Business Class,GX,London Gatwick to Malta,April 2019
N578UCRX,False,48,FEMALE,Couple Leisure,Economy Class,GX,gatwick to malta,April 2019
B8CJN7KN,True,27,MALE,Family Leisure,Economy Class,GX,Tel Avivito Malta (MLA),April 2019
M9Y5ZEH4,True,27,FEMALE,Couple Leisure,Economy Class,GX,Malta to Zurich,March 2019
MS96GBUT,True,25,FEMALE,Couple Leisure,Economy Class,GX,Vienna to Malta,February 2019
G7XWUOX2,True,23,FEMALE,Solo Leisure,Economy Class,GX,Southend to Catania,December 2018
ATGDZSNI,True,19,FEMALE,Couple Leisure,Economy Class,GX,Frankfurt to Malta,January 2019
OXH9WEXM,True,31,FEMALE,Family Leisure,Economy Class,GX,Rome to Malta,January 2019
EZWKES9K,True,49,MALE,Couple Leisure,Economy Class,GX,Gatwick to Malta,December 2018
R3942365,True,15,MALE,Couple Leisure,Economy Class,GX,Vienna to Catania,September 2018
X7WZM9XY,True,27,FEMALE,Solo Leisure,Economy Class,GX,Malta to London,September 2018
Y4KIWVNI,True,22,MALE,Family Leisure,Economy Class,GX,Munich to Malta,July 2018
UX29FUD6,True,50,FEMALE,Business,Economy Class,GX,London to Malta,July 2018
VLWTSS55,True,27,MALE,Family Leisure,Economy Class,GX,Malta to Vienna,February 2018
W7P4DGDC,True,26,MALE,Family Leisure,Economy Class,GX,Malta to Heathrow,May 2018
GS2FSBZW,True,13,MALE,Couple Leisure,Economy Class,GX,Frankfurt to Malta,May 2018
SP2YQCXT,True,26,MALE,Solo Leisure,Economy Class,GX,Malta to Bristol,May 2018
PKV85IZP,True,24,MALE,Solo Leisure,Economy Class,GX,Malta to Gatwick,March 2018
XI6GMI7C,True,13,FEMALE,Business,Economy Class,GX,Malta to Amsterdam,April 2018
O2LZTWZX,True,38,FEMALE,Couple Leisure,Economy Class,GX,London Heathrow to Malta,March 2018
IDR8ECEI,True,48,MALE,Solo Leisure,Economy Class,GX,Amsterdam to Malta,March 2018
JBW92XQ4,True,15,MALE,Solo Leisure,Economy Class,GX,Amsterdam to Malta,February 2018
JNULKDQN,True,33,MALE,Solo Leisure,Economy Class,GX,Brussels to Malta,December 2017
Z8MHPQYS,False,22,MALE,Couple Leisure,Economy Class,GX,Malta to London,October 2017
X5Y27OLH,False,32,MALE,Couple Leisure,Economy Class,GX,Manchester to Malta,July 2017
WTP4QRY2,False,29,MALE,Business,Business Class,GX,London Heathrow to Malta,June 2017
IZKMSCGN,False,16,FEMALE,Couple Leisure,Economy Class,GX,London Gatwick to Malta International,April 2017
REZCJMF2,False,32,MALE,Business,Business Class,GX,Amsterdam to Malta,April 2017
JHO9VCRG,False,22,MALE,Solo Leisure,Economy Class,GX,Amsterdam to Malta,March 2017
SFL76VIJ,False,13,MALE,Solo Leisure,Economy Class,GX,Malta to London Heathrow,February 2017
NHDPGFBX,False,40,MALE,Business,Economy Class,GX,TXL to MLA,November 2016
IQVGCOUL,False,43,FEMALE,Couple Leisure,Economy Class,GX,LGW to MLA,October 2016
EO9JFJ8X,False,24,FEMALE,Couple Leisure,Economy Class,GX,LGW to MLA,October 2016
Z8N8DLXC,False,35,MALE,Family Leisure,Economy Class,GX,MLA to LGW,October 2016
XZH4ZFQ7,False,23,FEMALE,Family Leisure,Economy Class,GX,LGW to MLA,October 2016
Q6BPYL5I,False,39,FEMALE,Solo Leisure,Economy Class,GX,FCO to MLA,July 2016
KKASTPR8,False,20,FEMALE,Family Leisure,Economy Class,GX,MLA to LIN,June 2016
SBAFFC98,False,22,MALE,Family Leisure,Economy Class,GX,EDI to MLA via AMS,May 2016
TS8QDDPE,False,20,MALE,Business,Economy Class,GX,MUC to MLA,March 2016
EAR96FZB,False,46,MALE,Family Leisure,Economy Class,GX,MLA to DUS,July 2015
XDXCALQB,False,16,FEMALE,Solo Leisure,Economy Class,GX,LGW to MLA,December 2015
GAZD4P5R,False,39,MALE,Family Leisure,Economy Class,GX,LHR to MLA,January 2016
DDVTXWIY,False,13,FEMALE,Solo Leisure,Economy Class,GX,Gatwick to Malta,November 2015
YWCY5NED,False,28,MALE,Family Leisure,Economy Class,GX,LHR to MLA,October 2015
S4QQDIEK,False,26,MALE,Solo Leisure,Economy Class,GX,MLA to FRA,October 2015
UWLCALTK,False,28,MALE,Couple Leisure,Economy Class,GX,Malta to Venice via Rome,June 2015
LOLBGYXC,False,16,FEMALE,Couple Leisure,Economy Class,GX,Paris to Malta,June 2015
PPNXAK4N,False,24,FEMALE,Couple Leisure,Economy Class,GX,Venice to Malta,June 2015
F9XR8IZS,False,32,FEMALE,Solo Leisure,Economy Class,GX,London Heathrow to Malta,October 2015
WAGJOL8P,False,15,FEMALE,Couple Leisure,Economy Class,GX,Cardiff to Malta,September 2015
J49HD5SV,False,18,FEMALE,Couple Leisure,Economy Class,GX,Malta to Gatwick,September 2015
VYE44IDQ,False,17,MALE,Couple Leisure,Economy Class,GX,LGW to Malta,September 2015
QINQBCJ4,False,34,MALE,Couple Leisure,Economy Class,GX,Malta to Moscow,August 2015
Y5GPJZ25,False,48,MALE,Solo Leisure,Economy Class,GX,Munich to Malta,June 2015
C55WJIA5,False,19,FEMALE,Couple Leisure,Economy Class,GX,Glasgow to Malta,June 2015
C539N755,False,23,MALE,Couple Leisure,Business Class,XJ,Mauritius to London Heathrow,June 2023
AP4FU3GN,False,21,FEMALE,Couple Leisure,Business Class,XJ,London Heathrow to Mauritius,May 2023
R97C8898,True,22,FEMALE,Family Leisure,Economy Class,XJ,Kuala Lumpur to Mauritius,April 2023
XXHNDKHM,True,28,FEMALE,Family Leisure,Business Class,XJ,Mauritius to Johannesburg,January 2023
V4QB8WOU,True,33,FEMALE,Family Leisure,Economy Class,XJ,Mauritius to London Heathrow,October 2022
SVKYI8GE,False,23,MALE,Couple Leisure,Economy Class,XJ,Johannesburg to Mauritius,September 2022
WITSLX6C,True,21,FEMALE,Solo Leisure,Business Class,XJ,London Heathrow to Mauritius,May 2022
SPPD9HEN,True,37,FEMALE,Couple Leisure,Economy Class,XJ,Mauritius to Mumbai,May 2022
ZON7TEOI,False,46,MALE,Couple Leisure,Economy Class,XJ,"Mauritius to Paris, France",May 2022
AQ4YHIVJ,True,33,MALE,Couple Leisure,Economy Class,XJ,Mauritius to London,May 2022
STPCNYP7,False,20,MALE,Couple Leisure,Economy Class,XJ,Paris to Mauritius,December 2021
W4PRBIYW,True,15,MALE,Solo Leisure,Economy Class,XJ,London to Mauritius,October 2020
ROAFZB6S,True,28,MALE,Solo Leisure,Economy Class,XJ,Mahe to Mauritius,September 2020
OS2P79EC,True,42,FEMALE,Solo Leisure,Economy Class,XJ,Paris to Mauritius,December 2020
N9NUCEOM,True,24,MALE,Couple Leisure,Economy Class,XJ,Mauritius to London Heathrow,March 2020
VXUBRLDG,True,60,FEMALE,Family Leisure,Economy Class,XJ,Perth to Mauritius,December 2019
Q96ZC272,True,17,FEMALE,Couple Leisure,Economy Class,XJ,Mauritius to Perth,January 2020
PIDV8NO7,True,49,FEMALE,Couple Leisure,Economy Class,XJ,London to Mauritius,January 2020
R8L92LW9,True,35,MALE,Couple Leisure,Economy Class,XJ,Cape Town to Mauritius,January 2020
G3ZR4KIX,True,19,MALE,Couple Leisure,Economy Class,XJ,Shanghai to Mauritius,September 2019
VC27HL9K,True,14,MALE,Family Leisure,Economy Class,XJ,Mauritius to Mumbai,December 2019
ZC3ZE2FF,True,18,FEMALE,Solo Leisure,Economy Class,XJ,Perth to Nairobi via Mauritius,July 2019
PJIZ6IVP,True,14,MALE,Solo Leisure,Economy Class,XJ,Mauritius to Paris,December 2019
YXJY7KDQ,False,18,FEMALE,Family Leisure,Economy Class,XJ,Paris to Mauritius,December 2019
GNVZRG9N,True,28,FEMALE,Business,Business Class,XJ,Mauritius to Paris CDG,October 2019
RBNRMAFV,True,18,FEMALE,Business,Business Class,XJ,Paris CDG to Mauritius,October 2019
T5DAJEUI,False,14,MALE,Couple Leisure,Economy Class,XJ,Mauritius to London Heathrow,October 2019
CHMJSWFZ,True,15,FEMALE,Couple Leisure,Business Class,XJ,London to Mauritius,March 2019
I3WHMALK,True,29,FEMALE,Couple Leisure,Economy Class,XJ,Amsterdam to Mauritius,May 2019
Q9VMZOW2,True,13,MALE,Solo Leisure,Economy Class,XJ,Cape Town to Mauritius,March 2019
IFEGEKOT,True,21,MALE,Couple Leisure,Business Class,XJ,Kuala Lumpur to Mauritius via Singapore,March 2019
X66XSZ3B,True,13,MALE,Family Leisure,Economy Class,XJ,Mauritius to Cape Town,March 2019
WVFUHDHV,True,21,FEMALE,Family Leisure,Economy Class,XJ,London to Mauritius,February 2019
GUK37A2G,True,22,FEMALE,Business,Economy Class,XJ,Singapore to Reunion via Mauritius,January 2019
H7QPCYLR,False,18,MALE,Couple Leisure,Business Class,XJ,Mauritius to Paris,January 2019
GO89DM3O,True,16,MALE,Family Leisure,Economy Class,XJ,Mauritius to Johannesburg,January 2019
FTLPMWP2,True,20,MALE,Couple Leisure,Economy Class,XJ,Mauritius to Rodrigues,December 2018
MBT4OC5S,True,22,FEMALE,Couple Leisure,Economy Class,XJ,Mauritius to London Heathrow,January 2019
OLIJ2M67,True,28,FEMALE,Couple Leisure,Economy Class,XJ,Perth to Johannesburg via Mauritius,December 2018
Z3ON3L56,True,16,FEMALE,Family Leisure,Economy Class,XJ,Mauritius to Johannesburg,January 2019
V3MRV272,False,28,MALE,Solo Leisure,Economy Class,XJ,Mumbai to Mauritius,December 2018
IG9NDHHE,True,53,FEMALE,Couple Leisure,Economy Class,XJ,Mauritius to Johannesburg,October 2018
GAVVEE6U,True,13,MALE,Solo Leisure,Economy Class,XJ,Mauritius to london,June 2018
K7FK8KFF,True,51,FEMALE,Family Leisure,Economy Class,XJ,Paris to Mauritius,July 2018
PMZXQFUG,True,22,FEMALE,Business,Economy Class,XJ,Mauritius to Singapore,May 2018
HPJ8QQ3U,True,14,MALE,Family Leisure,Business Class,XJ,Mauritius to Chennai,October 2017
RQLSPUOZ,False,20,MALE,Family Leisure,Economy Class,XJ,London to Mauritius,July 2017
XXFUZSA2,False,18,MALE,Solo Leisure,Economy Class,XJ,Paris to Mauritius,September 2017
RB6R5H79,False,14,FEMALE,Solo Leisure,Economy Class,XJ,London to Mauritius,September 2017
AU4QQJ5Z,False,17,MALE,Couple Leisure,Business Class,XJ,Mauritius to London,August 2017
KBAA9CSA,False,22,FEMALE,Couple Leisure,Business Class,XJ,London to Mauritius,August 2017
RUJGKRG8,False,15,MALE,Couple Leisure,Economy Class,XJ,Singapore to Mauritius,June 2017
IQGIYWFB,False,19,MALE,Family Leisure,Economy Class,XJ,Paris to Mauritius,May 2017
WBM79Z4Z,False,23,MALE,Couple Leisure,Economy Class,XJ,Cape Town to Mauritius,April 2017
HQM77QM2,False,18,FEMALE,Couple Leisure,Economy Class,XJ,Cape Town to Mauritius,February 2017
O3PNSTUO,False,28,FEMALE,Couple Leisure,Business Class,XJ,Perth to Mauritius,January 2017
WOKJNC34,False,23,FEMALE,Family Leisure,Economy Class,XJ,MRU to LHR,January 2017
XUHJJ6S6,False,23,MALE,Couple Leisure,Economy Class,XJ,MRU to PER,November 2016
EFWLUHBR,False,29,FEMALE,Couple Leisure,Economy Class,XJ,MRU to DUR,November 2016
E2ZJVXFM,False,16,FEMALE,Couple Leisure,Economy Class,XJ,JNB to MRU,November 2016
VGQUVHFS,False,19,MALE,Couple Leisure,Economy Class,XJ,MRU to DEL,August 2016
KUCJOQ8F,False,53,FEMALE,Couple Leisure,Economy Class,XJ,LHR to MRU,July 2016
DMHHZTZS,False,24,FEMALE,Couple Leisure,Economy Class,XJ,MRU to LHR,July 2016
ZGOE99R4,False,23,FEMALE,Family Leisure,Economy Class,XJ,SIN to MRU,May 2016
RRHX4H9Q,False,40,MALE,Business,Business Class,XJ,MRU to LHR,June 2016
VDRBUM5G,False,23,MALE,Couple Leisure,Economy Class,XJ,MRU to CDG,February 2016
BAP24K6T,False,61,FEMALE,Solo Leisure,Economy Class,XJ,MRU to KUL,February 2016
IWXNI4AX,False,24,FEMALE,Solo Leisure,Business Class,XJ,MRU to PER,December 2015
GPD86UZV,False,22,FEMALE,Family Leisure,Economy Class,XJ,MRU to PEK,January 2016
UU5C4C5J,False,20,FEMALE,Family Leisure,Business Class,XJ,PER to JNB via MRU,January 2016
XKZZHHPN,False,38,MALE,Solo Leisure,Economy Class,XJ,BOM to MRU,May 2015
OPKBXZYB,False,27,MALE,Family Leisure,Business Class,XJ,CDG to MRU,December 2015
ABT9QXPO,False,15,FEMALE,Family Leisure,Economy Class,XJ,Heathrow to Mauritius,October 2015
EP2ZSKU4,False,13,FEMALE,Couple Leisure,Business Class,XJ,Heathrow to Mauritius,November 2015
M6L57F78,False,23,MALE,Couple Leisure,Economy Class,XJ,Mauritius to London,October 2015
GO247RUP,False,16,MALE,Couple Leisure,Business Class,XJ,Heathrow to Mauritius,October 2015
KTTCGXTS,False,18,FEMALE,Couple Leisure,Economy Class,XJ,London to Mauritius,August 2015
OQG69UBA,False,26,FEMALE,Couple Leisure,Economy Class,XJ,LHR to MRU,September 2015
NMEEKUEG,False,15,MALE,Family Leisure,Economy Class,XJ,Perth to Mauritius,October 2015
BT8O7UA8,False,16,FEMALE,Family Leisure,Business Class,XJ,Mauritius to Perth,September 2015
WWPYFUIY,False,19,MALE,Couple Leisure,Economy Class,XJ,London to Mauritius,July 2015
AMUWE29Z,False,42,FEMALE,Family Leisure,Economy Class,XJ,Mauritius to London,August 2015
PGVA3R7U,False,30,FEMALE,Couple Leisure,Economy Class,XJ,Mumbai to Mauritius,July 2015
DGVV779X,False,46,FEMALE,Family Leisure,Economy Class,XJ,Mauritius to SIN via Kuala Lumpur,July 2015
K8EIJP9S,False,49,MALE,Couple Leisure,Business Class,XJ,Cape Town to Perth via Mauritius,July 2015
Q5WPW57O,False,17,MALE,Couple Leisure,Economy Class,QP,Stansted to Baku via Chisinau,April 2023
KXNGFCAX,False,31,MALE,Solo Leisure,Economy Class,QP,Stansted to Chisinau,November 2021
RAOL8OSS,True,40,FEMALE,Solo Leisure,Economy Class,QP,Istanbul to Lisbon via Chisinau,September 2021
SPZ4GXLF,False,32,MALE,Solo Leisure,Economy Class,QP,Stansted to Moscow via Chisinau ,March 2021
ADEWKNEI,True,40,MALE,Solo Leisure,Economy Class,QP,Tel Aviv to Chisinau,August 2020
MA8U2TJD,False,39,FEMALE,Solo Leisure,Economy Class,QP,Dublin to Moldova,March 2020
QSBW73UP,False,34,FEMALE,Family Leisure,Economy Class,QP,Stansted to Krasnodar via Chisenau,July 2019
VVUNV8ED,True,18,MALE,Couple Leisure,Premium Economy,QP,Chisinau to Paris,August 2019
IBEU5SF9,True,33,MALE,Solo Leisure,Economy Class,QP,Moscow Domodedovo to Chisinau ,November 2019
QZCRSCSJ,True,18,FEMALE,Solo Leisure,Economy Class,QP,Dublin to Istanbul via Chisinau,July 2019
J3NMC2H7,True,25,MALE,Solo Leisure,Economy Class,QP,Chisinau to Frankfurt,March 2019
P8ZK2X7H,True,26,MALE,Solo Leisure,Economy Class,QP,Frankfurt to Chisinau,September 2018
YIW54MMH,True,21,MALE,Couple Leisure,Economy Class,QP,Stansted to Chișinău,September 2018
SI3CC6F8,True,28,MALE,Solo Leisure,Economy Class,QP,Chisinau to Brussels,June 2018
GMMR3PAK,False,25,MALE,Solo Leisure,Economy Class,QP,Stansted to Chisinau,July 2017
IFBXVKTJ,False,16,FEMALE,Couple Leisure,Economy Class,QP,Moskow to Florence via Chisinau,July 2017
MCJNAH8R,False,26,MALE,Solo Leisure,Economy Class,QP,Paris to Chisinau,July 2016
RAMQZ6TP,False,13,MALE,Solo Leisure,Economy Class,QP,Stansted to Chisinau,June 2015
JKL9JKJ8,False,24,FEMALE,Solo Leisure,Economy Class,QP,Chisinau to Vienna,September 2015
L458KQJX,False,21,FEMALE,Solo Leisure,Economy Class,QP,Stansted to Chisinau,July 2015
Z35LXKP9,False,19,FEMALE,Solo Leisure,Economy Class,QP,STN to KIV,July 2015
UDVCW57E,False,29,FEMALE,Couple Leisure,Economy Class,QP,KIV-LIS,June 2015
D8ZGRKVE,True,19,FEMALE,Family Leisure,Business Class,NS,Johannesburg to Windhoek ,November 2020
TG66KL4B,False,21,FEMALE,Family Leisure,Economy Class,NS,Johannesburg to Windhoek,March 2020
BO4RR42Q,True,29,FEMALE,Family Leisure,Economy Class,NS,Johannesburg to Windhoek,August 2019
J7I3KZHT,True,54,FEMALE,Couple Leisure,Business Class,NS,Windhoek to Johannesburg,February 2020
J47KS4CE,True,37,FEMALE,Business,Economy Class,NS,Windhoek to Frankfurt,January 2020
NED28R4L,True,22,MALE,Business,Business Class,NS,Cape Town to Frankfurt via Windhoek,November 2019
E9JV2H7B,False,17,MALE,Couple Leisure,Economy Class,NS,Johannesburg to Victoria Falls via Windhoek,September 2019
SQKSZR3U,True,22,MALE,Solo Leisure,Economy Class,NS,Windhoek to Livingstone,August 2019
SEFNAWIC,True,29,MALE,Solo Leisure,Economy Class,NS,Cape Town to Windhoek,July 2019
QPE3WMSO,True,28,FEMALE,Couple Leisure,Economy Class,NS,Cape Town to Windhoek,June 2019
INC2YAJ3,True,24,FEMALE,Couple Leisure,Economy Class,NS,Windhoek to Frankfurt,June 2019
CNXCBHYT,True,28,FEMALE,Couple Leisure,Business Class,NS,Cape Town to Windhoek,February 2019
L68US8B9,True,31,MALE,Business,Business Class,NS,Frankfurt to Windhoek,October 2018
FJAUUB57,True,14,FEMALE,Family Leisure,Economy Class,NS,Frankfurt to Windhoek,July 2018
GQ8SCP5L,True,18,FEMALE,Business,Business Class,NS,Windhoek to Jahannesburg,May 2018
W5NERI74,True,20,FEMALE,Solo Leisure,Economy Class,NS,Paris to Windhoek via Frankfurt,January 2018
S3CWNJFC,True,13,FEMALE,Couple Leisure,Economy Class,NS,Frankfurt to Windhoek,October 2017
ROQ6GMVC,False,13,MALE,Couple Leisure,Economy Class,NS,Windhoek to Walvis Bay,November 2017
HSZPU69G,False,36,FEMALE,Business,Economy Class,NS,Johannesburg to Windhoek ,May 2017
CYOEEINE,False,16,MALE,Family Leisure,Economy Class,NS,Windhoek to Cape Town,April 2017
SFCQOIQN,False,21,FEMALE,Couple Leisure,Economy Class,NS,Frankfurt to Cape Town via Windhoek,February 2017
TTZLMNID,False,20,FEMALE,Couple Leisure,Economy Class,NS,Durban to Windhoek via Gabarone,December 2016
XW5VF7KL,False,26,MALE,Family Leisure,Economy Class,NS,CPT to WVB,December 2016
C85FHIZ7,False,54,FEMALE,Family Leisure,Economy Class,NS,FRA to WDH,August 2016
ELZQTTEW,False,27,FEMALE,Couple Leisure,Economy Class,NS,FRA to WDH,September 2016
GRM4PYZ2,False,45,FEMALE,Solo Leisure,Economy Class,NS,LUN to CPT via WDH,September 2016
EARUGCAC,False,24,FEMALE,Business,Business Class,NS,JNB to WDH,September 2016
W4KYTPRS,False,24,MALE,Family Leisure,Economy Class,NS,FRA to WDH,August 2016
GTX5GK4T,False,21,FEMALE,Couple Leisure,Economy Class,NS,JNB to WDH,August 2016
CF79245H,False,19,MALE,Family Leisure,Economy Class,NS,LAD to CPT via WDH,July 2016
FGLAIQT3,False,17,MALE,Solo Leisure,Economy Class,NS,CPT to WVB,December 2015
KPPTTACW,False,29,MALE,Couple Leisure,Economy Class,NS,CPT to WDH,October 2015
BW28TS9H,False,34,FEMALE,Solo Leisure,Economy Class,NS,WDH to CPT,August 2015
ZRRMICTN,False,18,MALE,Couple Leisure,Economy Class,NS,Johannesburg to Windhoek,March 2015
I35TZ652,False,21,MALE,Family Leisure,Economy Class,NS,Windhoek to Frankfurt,August 2015
J9GWX8YV,True,19,MALE,Solo Leisure,Business Class,IW,Tauranga to Los Angeles via Auckland,June 2023
MP8TH8KV,False,37,FEMALE,Family Leisure,Economy Class,IW,New York to Sydney via Auckland,June 2023
R7MEVHBZ,True,19,MALE,Solo Leisure,Economy Class,IW,Auckland to SanFrancisco,June 2023
QJW4YDHY,False,14,MALE,Business,Premium Economy,IW,Auckland to Melbourne,June 2023
N95BKDHG,False,43,FEMALE,Couple Leisure,Economy Class,IW,Sydney to Wellington,July 2022
ZZLPQ7A6,False,16,FEMALE,Couple Leisure,Economy Class,IW,Auckland to Los Angeles,June 2023
USVGCLAG,False,26,MALE,Family Leisure,Economy Class,IW,Auckland to Sydney,December 2022
L59DD8GD,True,27,FEMALE,Couple Leisure,Economy Class,IW,Sydney to San Francisco via Auckland,June 2023
GTL6WK8H,False,16,MALE,Solo Leisure,Economy Class,IW,Amsterdam to Christchurch via Auckland,March 2023
EGEUZ2GW,True,33,MALE,Couple Leisure,Economy Class,IW,Wellington to Perth via Auckland,April 2023
RTM26Y7T,True,19,FEMALE,Couple Leisure,Economy Class,IW,Christchurch to Auckland,May 2023
G79VSEY5,False,21,FEMALE,Couple Leisure,Economy Class,IW,Auckland to Houston,May 2023
RKO3SJFL,True,17,FEMALE,Solo Leisure,Economy Class,IW,Blenheim to Wellington,February 2023
PLIS8Q26,True,29,FEMALE,Family Leisure,Economy Class,IW,Brisbane to Auckland,April 2023
SCPD962P,True,46,MALE,Solo Leisure,Economy Class,IW,Auckland to Melbourne,April 2023
J5VJROC2,True,20,FEMALE,Couple Leisure,Economy Class,IW,Bali to Auckland,April 2023
